,id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,borough,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,host_days_active,check_in_24h,air_conditioning,balcony,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,pets_allowed,private_entrance,self_check_in,time_since_first_review,time_since_last_review
4277,40199156,within an hour,90-99%,0,11,1,Salford District,Apartment,Entire home/apt,4,1.0,2.0,2.0,50,0,40,1,0,2,1125,78,10,80-94/100,9/10,9/10,9/10,9/10,9/10,9/10,1,moderate,-175.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,43.0
4278,40199186,within an hour,90-99%,0,11,1,Salford District,Apartment,Entire home/apt,2,1.0,1.0,1.0,35,0,40,1,0,2,1125,76,8,80-94/100,10/10,10/10,9/10,9/10,0-8/10,10/10,1,moderate,-175.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,59.0
4279,40199208,within an hour,90-99%,0,11,1,Salford District,Apartment,Entire home/apt,4,1.0,2.0,2.0,50,0,40,1,0,2,1125,64,15,80-94/100,10/10,10/10,9/10,10/10,9/10,10/10,1,moderate,-175.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,51.0
4280,40199279,within an hour,90-99%,0,11,1,Salford District,Apartment,Entire home/apt,2,1.0,1.0,1.0,35,0,25,1,0,1,1125,85,17,80-94/100,9/10,10/10,9/10,0-8/10,9/10,0-8/10,1,moderate,-175.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0-6 months,40.0
4281,40199474,within an hour,100%,0,9,0,Hulme,Other,Entire home/apt,4,1.0,2.0,2.0,80,0,10,1,0,1,1125,59,3,80-94/100,10/10,9/10,10/10,10/10,10/10,10/10,1,flexible,-45.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0-6 months,58.0
4282,40201608,within an hour,50-89%,0,12,0,Trafford District,House,Entire home/apt,12,2.0,6.0,10.0,100,200,75,6,20,7,90,0,1,,,,,,,,1,flexible,608.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0-6 months,41.0
4283,40202653,within an hour,90-99%,1,5,0,City Centre,Apartment,Entire home/apt,4,1.5,1.0,2.0,110,0,35,1,0,1,1125,79,15,80-94/100,10/10,9/10,10/10,10/10,10/10,9/10,0,moderate,1453.0,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0-6 months,39.0
4284,40203204,within an hour,90-99%,1,17,0,Fallowfield,Apartment,Entire home/apt,4,1.0,1.0,1.0,70,0,35,2,18,2,1000,86,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,271.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0-6 months,141.0
4285,40205434,within a few hours,100%,0,0,0,Trafford District,Apartment,Entire home/apt,4,1.0,2.0,2.0,55,300,15,1,0,2,1125,51,15,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,moderate,-223.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0-6 months,43.0
4286,40207827,within an hour,100%,0,0,0,Salford District,House,Entire home/apt,8,1.5,4.0,6.0,79,100,35,2,10,2,1100,53,5,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,-222.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0-6 months,42.0
4287,40217133,within an hour,100%,0,0,0,Levenshulme,House,Private room,1,1.0,1.0,1.0,38,0,0,1,0,2,160,68,1,95-100/100,10/10,10/10,10/10,10/10,0-8/10,10/10,0,flexible,2365.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,109.0
4288,40225528,within an hour,100%,0,0,0,Salford District,House,Private room,2,1.0,2.0,2.0,25,0,0,1,0,1,1125,0,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,680.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0-6 months,150.0
4289,40227398,within an hour,100%,0,3,0,Trafford District,House,Private room,2,2.0,1.0,1.0,47,0,5,1,0,1,1125,83,4,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,48.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0-6 months,50.0
4290,40228533,within an hour,90-99%,1,16,1,Didsbury West,Apartment,Entire home/apt,6,1.0,2.0,3.0,70,300,30,4,15,1,1125,84,15,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,2150.0,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,57.0
4291,40229660,within an hour,100%,0,0,0,City Centre,Apartment,Entire home/apt,2,1.0,1.0,1.0,150,0,50,1,0,1,365,51,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,-224.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0-6 months,134.0
4292,40232123,within an hour,100%,0,0,1,Whalley Range,Apartment,Private room,2,1.0,1.0,1.0,17,0,7,1,0,1,1125,75,18,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,1,flexible,-224.0,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0-6 months,42.0
4293,40246432,within an hour,100%,0,0,0,Trafford District,House,Private room,3,1.5,1.0,2.0,35,0,0,1,0,1,7,73,2,80-94/100,10/10,9/10,10/10,10/10,10/10,10/10,1,flexible,-51.0,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0-6 months,57.0
4294,40251103,within a few hours,100%,0,0,0,Bolton District,Other,Private room,1,2.5,1.0,1.0,40,0,0,1,0,1,1125,90,0,,,,,,,,1,moderate,1122.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
4295,40251249,within an hour,100%,0,0,0,Salford District,House,Private room,1,1.0,1.0,1.0,20,0,0,1,0,1,1125,0,8,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,680.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0-6 months,91.0
4296,40254971,within an hour,100%,0,1,0,Bradford,House,Entire home/apt,7,1.5,3.0,5.0,67,100,40,1,0,2,1125,62,3,80-94/100,10/10,10/10,10/10,10/10,9/10,10/10,1,strict_14_with_grace_period,1184.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0-6 months,57.0
4297,40256209,unknown,unknown,0,12,0,Fallowfield,Other,Private room,3,1.0,1.0,2.0,120,79,13,3,20,1,1125,8,0,,,,,,,,1,strict_14_with_grace_period,-104.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
4298,40258673,unknown,unknown,0,2,0,Gorton North,House,Private room,2,1.0,1.0,1.0,80,0,0,1,0,7,1125,90,0,,,,,,,,1,flexible,303.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
4299,40258862,within an hour,100%,0,2,0,Salford District,House,Private room,2,1.5,1.0,1.0,28,0,10,2,0,3,14,0,9,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,1811.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,69.0
4300,40264908,within an hour,100%,0,3,0,Cheetham,House,Private room,2,2.0,1.0,1.0,19,78,10,1,10,2,1125,88,1,0-79/100,10/10,10/10,10/10,10/10,0-8/10,0-8/10,1,moderate,488.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0-6 months,148.0
4301,40271025,within an hour,100%,0,0,0,Stockport District,House,Entire home/apt,6,2.5,3.0,3.0,200,150,60,2,10,1,180,82,2,0-79/100,10/10,10/10,10/10,10/10,0-8/10,0-8/10,1,strict_14_with_grace_period,-226.0,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0-6 months,70.0
4302,40277729,within an hour,100%,0,0,0,Miles Platting and Newton Heath,Apartment,Private room,2,1.0,1.0,1.0,65,0,0,1,12,1,4,84,0,,,,,,,,1,moderate,558.0,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
4303,40281245,unknown,unknown,0,12,0,Fallowfield,Other,Private room,3,1.0,1.0,3.0,110,79,13,3,20,1,1125,84,0,,,,,,,,1,strict_14_with_grace_period,-104.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
4304,40281285,within a few hours,90-99%,0,0,0,Bolton District,Other,Private room,1,1.5,1.0,1.0,22,0,0,1,0,1,28,88,12,80-94/100,10/10,9/10,10/10,10/10,10/10,10/10,1,moderate,-186.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,37.0
4305,40284547,within an hour,100%,0,0,0,Bolton District,House,Entire home/apt,6,1.0,3.0,3.0,27,100,25,1,0,1,21,12,2,0-79/100,0-8/10,0-8/10,10/10,10/10,10/10,10/10,1,moderate,-226.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0-6 months,127.0
4306,40285792,within a day,100%,0,2,1,Salford District,House,Private room,1,2.0,1.0,1.0,35,0,5,1,0,1,1125,65,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1181.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0-6 months,83.0
4307,40297477,within a few hours,100%,0,0,0,Stockport District,House,Entire home/apt,5,1.5,3.0,3.0,100,200,83,1,0,2,365,44,2,0-79/100,10/10,0-8/10,9/10,9/10,0-8/10,10/10,1,strict_14_with_grace_period,-226.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0-6 months,85.0
4308,40299101,within a few hours,50-89%,0,2,0,Ancoats and Clayton,Apartment,Private room,1,1.5,1.0,1.0,25,0,0,1,0,1,30,0,12,80-94/100,10/10,9/10,9/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1837.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0-6 months,100.0
4309,40299709,within an hour,100%,0,0,0,Salford District,House,Entire home/apt,8,3.0,4.0,4.0,135,250,40,1,0,1,1125,65,6,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,436.0,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0-6 months,43.0
4310,40302921,within a few hours,50-89%,0,1,0,Chorlton Park,Apartment,Entire home/apt,4,2.0,2.0,2.0,110,0,15,1,0,1,1125,70,9,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,flexible,-227.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0-6 months,50.0
4311,40306580,within an hour,100%,0,1,0,Bury District,House,Entire home/apt,6,2.0,3.0,3.0,200,100,30,1,0,2,1125,73,1,,,,,,,,1,strict_14_with_grace_period,1067.0,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0-6 months,106.0
4312,40306618,within an hour,90-99%,0,45,0,Stockport District,House,Entire home/apt,9,2.0,3.0,7.0,145,200,65,5,10,2,1125,55,5,95-100/100,9/10,10/10,9/10,9/10,9/10,9/10,1,moderate,1279.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0-6 months,43.0
4313,40309422,within an hour,100%,0,5,0,Whalley Range,House,Private room,1,2.0,1.0,1.0,75,0,0,1,0,1,1125,86,0,,,,,,,,1,moderate,-227.0,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,
4314,40309625,within an hour,100%,0,2,0,Ardwick,Apartment,Private room,3,1.5,3.0,3.0,50,0,15,1,0,2,100,16,10,95-100/100,9/10,9/10,10/10,10/10,10/10,10/10,1,moderate,589.0,,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0-6 months,37.0
4315,40325035,within an hour,100%,0,2,0,Trafford District,House,Private room,2,1.5,1.0,1.0,25,0,15,1,12,2,1125,59,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,226.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0-6 months,57.0
4316,40326418,within an hour,90-99%,0,24,0,Bury District,House,Entire home/apt,9,2.0,4.0,8.0,79,100,50,7,15,2,1125,84,3,80-94/100,9/10,10/10,10/10,10/10,10/10,10/10,1,moderate,993.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0-6 months,56.0
4317,40358815,within a few hours,100%,0,0,1,Salford District,Apartment,Entire home/apt,4,2.0,2.0,2.0,200,200,65,1,0,2,365,80,11,80-94/100,10/10,9/10,0-8/10,0-8/10,9/10,9/10,1,strict_14_with_grace_period,-227.0,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0-6 months,39.0
4318,40359021,within a few hours,100%,0,0,0,Salford District,House,Private room,1,1.0,1.0,1.0,20,0,0,1,0,2,1125,90,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,-230.0,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0-6 months,65.0
4319,40359843,within a few hours,100%,0,9,0,Withington,Apartment,Entire home/apt,13,1.0,4.0,7.0,762,100,60,3,13,2,1125,77,0,,,,,,,,1,strict_14_with_grace_period,999.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,
4320,40362943,within an hour,90-99%,0,12,0,Salford District,Apartment,Entire home/apt,4,2.0,2.0,2.0,85,200,55,1,0,3,1125,90,4,0-79/100,9/10,9/10,9/10,10/10,10/10,9/10,0,moderate,27.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0-6 months,57.0
4321,40365379,within an hour,100%,0,0,0,City Centre,Apartment,Entire home/apt,4,1.0,1.0,1.0,65,0,40,2,35,1,365,59,3,95-100/100,10/10,9/10,10/10,10/10,10/10,9/10,1,moderate,-230.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0-6 months,40.0
4322,40367029,within an hour,100%,0,1,0,Bolton District,House,Entire home/apt,3,1.0,2.0,2.0,51,0,0,1,0,1,1125,83,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,flexible,360.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0-6 months,57.0
4323,40370157,within a day,100%,0,0,0,Ardwick,Apartment,Entire home/apt,2,1.0,1.0,1.0,37,150,10,1,12,1,1125,0,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1590.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0-6 months,42.0
4324,40376587,unknown,unknown,0,1,0,Fallowfield,House,Private room,1,1.0,1.0,1.0,20,0,0,1,0,5,7,0,0,,,,,,,,1,strict_14_with_grace_period,560.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
4325,40390227,within an hour,100%,0,0,0,Salford District,Apartment,Private room,2,2.0,1.0,1.0,45,0,8,1,10,4,90,0,0,,,,,,,,1,strict_14_with_grace_period,140.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
4326,40391322,within a day,0-49%,0,1,1,Harpurhey,House,Private room,2,1.0,1.0,1.0,50,0,0,1,0,1,1125,89,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,flexible,765.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,141.0
4327,40392961,a few days or more,0-49%,0,1,0,City Centre,Apartment,Entire home/apt,6,2.0,3.0,3.0,317,771,136,1,0,4,1125,89,0,,,,,,,,0,moderate,-231.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
4328,40396242,within an hour,100%,0,0,0,Salford District,Apartment,Entire home/apt,4,2.5,2.0,2.0,150,0,0,1,0,1,1125,82,13,80-94/100,9/10,9/10,10/10,10/10,10/10,10/10,0,moderate,-231.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,36.0
4329,40400730,unknown,unknown,0,0,1,City Centre,Apartment,Entire home/apt,3,1.0,1.0,1.0,90,0,20,1,0,2,30,0,2,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,2399.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,104.0
4330,40401055,within an hour,90-99%,0,4,0,Salford District,Apartment,Private room,2,1.0,1.0,1.0,36,0,10,1,5,1,1125,22,27,80-94/100,9/10,9/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,-231.0,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,42.0
4331,40402233,within an hour,90-99%,0,4,0,Cheetham,Apartment,Private room,2,1.0,1.0,1.0,37,0,10,1,5,1,1125,39,9,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,-231.0,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,45.0
4332,40404301,within an hour,100%,0,1,0,Salford District,Other,Entire home/apt,3,1.0,1.0,1.0,65,0,30,2,10,1,365,20,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1338.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0-6 months,36.0
4333,40414041,within a few hours,50-89%,0,2,0,Trafford District,House,Private room,2,1.5,0.0,0.0,20,0,0,1,0,2,30,73,5,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,0,strict_14_with_grace_period,440.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,66.0
4334,40415025,within an hour,100%,0,3,0,Rusholme,House,Private room,1,1.0,1.0,1.0,100,0,0,1,0,1,365,90,1,0-79/100,0-8/10,0-8/10,0-8/10,0-8/10,0-8/10,0-8/10,1,flexible,-217.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,141.0
4335,40415308,within an hour,100%,0,0,0,Ancoats and Clayton,Apartment,Entire home/apt,4,1.0,1.0,2.0,50,85,58,2,15,2,1125,86,2,0-79/100,0-8/10,10/10,0-8/10,0-8/10,9/10,0-8/10,0,moderate,-232.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,78.0
4336,40416947,within an hour,100%,0,37,1,Ancoats and Clayton,Apartment,Entire home/apt,6,2.0,2.0,0.0,124,300,0,6,0,1,365,90,1,95-100/100,10/10,10/10,10/10,10/10,10/10,0-8/10,1,strict_14_with_grace_period,1184.0,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0-6 months,64.0
4337,40420763,within an hour,100%,0,2,0,Trafford District,Apartment,Entire home/apt,3,1.5,1.0,1.0,37,0,13,1,0,1,10,3,1,0-79/100,10/10,0-8/10,0-8/10,10/10,10/10,10/10,1,flexible,1189.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0-6 months,115.0
4338,40427017,within a few hours,50-89%,0,4,0,Longsight,Apartment,Private room,1,1.0,1.0,1.0,15,0,0,1,0,1,1125,69,5,80-94/100,9/10,0-8/10,10/10,10/10,9/10,9/10,0,flexible,474.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0-6 months,78.0
4339,40427725,within an hour,100%,0,0,0,Salford District,House,Entire home/apt,8,1.0,3.0,3.0,130,200,50,1,0,1,200,80,11,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,1,strict_14_with_grace_period,-232.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0-6 months,42.0
4340,40428382,unknown,unknown,0,0,0,Harpurhey,House,Private room,2,1.0,1.0,2.0,65,0,0,1,0,7,14,90,0,,,,,,,,1,moderate,-232.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
4341,40428391,within an hour,100%,0,2,0,Gorton South,Apartment,Entire home/apt,2,1.0,1.0,1.0,40,0,0,1,0,2,1125,0,0,,,,,,,,0,flexible,-215.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
4342,40440858,within an hour,90-99%,1,17,0,Fallowfield,Apartment,Entire home/apt,2,1.0,1.0,1.0,70,0,30,1,0,2,1000,60,1,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,271.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0-6 months,127.0
4343,40443165,within an hour,100%,0,10,0,City Centre,Other,Private room,4,1.0,1.0,0.0,79,0,0,4,0,1,365,59,0,,,,,,,,1,moderate,-222.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
4344,40443444,within an hour,100%,0,10,0,City Centre,Other,Shared room,12,2.0,1.0,12.0,20,0,0,1,0,1,365,87,2,95-100/100,9/10,9/10,10/10,9/10,10/10,10/10,1,moderate,-222.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,116.0
4345,40443649,within an hour,100%,0,10,0,City Centre,Other,Shared room,8,2.0,1.0,0.0,22,0,0,1,0,1,365,80,0,,,,,,,,1,moderate,-222.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
4346,40443948,within an hour,100%,0,5,0,Salford District,Apartment,Entire home/apt,2,1.0,1.0,1.0,40,150,50,1,0,3,1125,11,8,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,-17.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0-6 months,50.0
4347,40447030,within an hour,100%,0,7,1,Tameside District,House,Entire home/apt,6,2.0,3.0,3.0,199,150,25,2,10,2,1125,86,0,,,,,,,,0,moderate,1334.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,
4348,40448730,within an hour,100%,0,5,0,Whalley Range,House,Private room,3,2.0,1.0,2.0,250,0,0,1,45,1,1125,89,1,95-100/100,0-8/10,10/10,10/10,10/10,0-8/10,0-8/10,1,moderate,-227.0,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0-6 months,57.0
