,id,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_90,number_of_reviews,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,host_days_active,check_in_24h,air_conditioning,balcony,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,pets_allowed,private_entrance,self_check_in,time_since_first_review,time_since_last_review
3937,39017164,2015-03-12,within an hour,100%,1,2,1,Stockport District,House,Private room,2,1.5,1.0,1.0,37,$0.00,0,1,7,1,60,12,19,2019-10-20,95-100/100,10/10,10/10,9/10,10/10,9/10,10/10,1,strict_14_with_grace_period,1489.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6-12 months,51.0
3938,39019023,2015-03-12,within an hour,100%,1,2,1,Stockport District,House,Private room,2,1.5,1.0,1.0,23,$0.00,4,1,5,1,63,1,3,2019-10-13,95-100/100,10/10,10/10,9/10,10/10,10/10,10/10,1,strict_14_with_grace_period,1489.0,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6-12 months,145.0
3939,39023908,2012-06-21,within an hour,100%,0,0,1,Hulme,Apartment,Entire home/apt,2,1.0,1.0,0.0,199,,20,1,0,1,1125,80,1,2020-02-15,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,2483.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,65.0
3940,39030368,2019-09-30,within an hour,100%,1,0,0,Salford District,House,Private room,3,1.0,1.0,2.0,26,$300.00,16,1,10,2,1125,69,15,2019-10-13,95-100/100,10/10,9/10,10/10,10/10,9/10,10/10,1,flexible,-174.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,51.0
3941,39034935,2019-09-26,within an hour,100%,1,0,0,Trafford District,Apartment,Entire home/apt,3,1.0,1.0,2.0,50,$0.00,25,1,10,1,28,40,67,2019-10-05,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,moderate,-170.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6-12 months,36.0
3942,39035543,2018-05-09,within an hour,100%,1,1,0,Moss Side,House,Private room,2,1.5,1.0,1.0,135,$0.00,6,1,7,1,7,87,12,2019-10-16,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,strict_14_with_grace_period,335.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,65.0
3943,39047903,2019-06-17,within an hour,100%,0,1,0,Crumpsall,House,Private room,2,1.0,1.0,1.0,20,$0.00,10,1,5,1,300,86,5,2019-10-20,80-94/100,10/10,0-8/10,10/10,10/10,10/10,10/10,1,moderate,-69.0,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6-12 months,79.0
3944,39048878,2019-10-01,within an hour,100%,0,0,0,Oldham District,Apartment,Entire home/apt,6,2.0,2.0,3.0,100,,0,1,0,2,1125,63,4,2020-02-16,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0,strict_14_with_grace_period,-175.0,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0-6 months,47.0
3945,39054623,2015-10-29,within an hour,100%,1,2,0,Bradford,Apartment,Entire home/apt,5,2.0,1.0,2.0,75,$235.00,20,2,13,2,99,75,1,2019-11-17,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,1258.0,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0-6 months,155.0
3946,39057661,2019-08-17,a few days or more,0-49%,0,2,0,Cheetham,Other,Entire home/apt,4,2.5,2.0,2.0,199,$0.00,249,1,15,7,1125,0,0,,nan,nan,nan,nan,nan,nan,nan,1,flexible,-130.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,nan,
3947,39062563,2019-09-30,within an hour,100%,1,0,0,Salford District,House,Private room,2,1.0,1.0,1.0,33,$300.00,16,1,10,2,1125,27,3,2019-12-02,95-100/100,10/10,10/10,10/10,9/10,10/10,9/10,0,flexible,-174.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,78.0
3948,39063050,2019-09-30,within an hour,100%,1,0,0,Salford District,House,Private room,4,1.0,1.0,3.0,30,$300.00,16,1,10,2,1125,68,9,2019-10-13,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,flexible,-174.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,54.0
3949,39063948,2019-09-30,within an hour,100%,1,0,0,Salford District,House,Private room,2,1.0,1.0,1.0,34,$300.00,16,1,10,2,1125,13,1,2019-10-18,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,-174.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6-12 months,185.0
3950,39079233,2018-12-01,within an hour,100%,0,10,0,Withington,Apartment,Entire home/apt,16,2.5,5.0,14.0,125,,125,16,0,2,1125,77,6,2019-11-10,95-100/100,10/10,0-8/10,10/10,10/10,0-8/10,9/10,1,moderate,129.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0-6 months,50.0
3951,39079266,2015-12-05,within an hour,90-99%,0,12,0,Fallowfield,House,Private room,2,1.0,1.0,1.0,20,,0,1,15,1,100,78,22,2019-10-06,80-94/100,9/10,0-8/10,10/10,9/10,9/10,9/10,1,strict_14_with_grace_period,1221.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6-12 months,51.0
3952,39082676,2016-06-29,within an hour,100%,1,11,0,City Centre,Apartment,Entire home/apt,2,1.0,1.0,1.0,100,$0.00,25,1,15,1,300,86,10,2019-10-06,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,flexible,1014.0,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6-12 months,66.0
3953,39085435,2019-09-26,within an hour,90-99%,0,3,0,Ancoats and Clayton,Apartment,Entire home/apt,4,2.0,2.0,3.0,399,$0.00,0,1,0,1,1125,76,90,2019-10-21,80-94/100,9/10,9/10,10/10,10/10,9/10,9/10,1,flexible,-170.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0-6 months,50.0
3954,39085503,2019-09-26,within an hour,90-99%,0,3,0,Ancoats and Clayton,Apartment,Entire home/apt,2,1.0,1.0,2.0,299,$150.00,0,1,0,1,1125,47,21,2019-10-17,80-94/100,9/10,10/10,10/10,9/10,10/10,9/10,1,flexible,-170.0,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6-12 months,54.0
3955,39107406,2014-09-28,unknown,unknown,1,0,1,Cheetham,Apartment,Private room,2,1.5,1.0,0.0,50,$0.00,10,1,0,1,1125,0,8,2019-10-06,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,flexible,1654.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6-12 months,134.0
3956,39111257,2018-09-25,within an hour,100%,0,4,0,Old Moat,Other,Private room,2,1.0,1.0,0.0,22,,0,1,10,1,1125,0,10,2019-10-14,80-94/100,9/10,0-8/10,10/10,10/10,10/10,9/10,1,moderate,196.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,87.0
3957,39111442,2019-06-26,within a few hours,50-89%,0,2,0,Salford District,Other,Entire home/apt,5,2.0,2.0,3.0,100,$100.00,30,4,20,1,30,88,2,2019-10-11,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,strict_14_with_grace_period,-78.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6-12 months,100.0
